ClientID,ID,Rank,MaxLevel,MaxRank,Rarity,Type,Camp,Label,BaseHP,BaseAttack,BaseDefence,GrowthHP,GrowthAttack,GrowthDefence,NormalSkillID,SuperSkillID,PassiveSkillID,DecomposeRes,BattlePower,BattlePowerGrowth,HeadItem,BagFullChangeItem,ConvertID1,ConvertID2,ConvertItem
520801,5208,1,30,6,8,3,5,1,856,290,106,8560,2900,1061,505801,505811,,"2,190000,6,8000,10,19000",310,3100,65058,,,,
520802,5208,2,45,6,8,3,5,1,984,333,122,9844,3335,1221,505801,505811,700012,"2,190000,6,8000,10,19000",356,3565,65058,,,,
520803,5208,3,60,6,8,3,5,1,1132,383,140,11321,3835,1404,505801,505811,700012,"2,190000,6,8000,10,19000",409,4099,65058,,,,
520804,5208,4,80,6,8,3,5,1,1301,441,161,13019,4410,1614,505801,505811,"700012,505822","2,190000,6,8000,10,19000",471,4714,65058,,,,
520805,5208,5,100,6,8,3,5,1,1497,507,185,14972,5072,1857,505801,505811,"700012,505822","2,190000,6,8000,10,19000",542,5422,65058,,,,
520806,5208,6,210,6,8,3,5,1,1721,583,213,17218,5833,2135,505801,505811,"700012,505822,505832","2,190000,6,8000,10,19000",623,6235,65058,,,,
525801,5258,1,30,6,9,3,5,1,1027,348,127,10272,3480,1274,505801,505811,,"2,310000,6,16000,10,31000",372,3720,65058,,,,
525802,5258,2,45,6,9,3,5,1,1181,400,146,11813,4002,1465,505801,505811,700013,"2,310000,6,16000,10,31000",427,4278,65058,,,,
525803,5258,3,60,6,9,3,5,1,1358,460,168,13585,4602,1685,505801,505811,700013,"2,310000,6,16000,10,31000",491,4919,65058,,,,
525804,5258,4,80,6,9,3,5,1,1562,529,193,15623,5292,1937,505801,505811,"700013,505822","2,310000,6,16000,10,31000",565,5657,65058,,,,
525805,5258,5,100,6,9,3,5,1,1796,608,222,17967,6086,2228,505801,505811,"700013,505822","2,310000,6,16000,10,31000",650,6506,65058,,,,
525806,5258,6,240,6,9,3,5,1,2066,699,256,20662,6999,2562,505801,505811,"700013,505822,505832","2,310000,6,16000,10,31000",748,7482,65058,,,,
530801,5308,1,30,6,10,3,5,1,1232,417,152,12327,4176,1528,505801,505811,,"2,460000,6,30000,10,46000",446,4464,65058,,,,
530802,5308,2,45,6,10,3,5,1,1417,480,175,14176,4802,1758,505801,505811,700013,"2,460000,6,30000,10,46000",513,5133,65058,,,,
530803,5308,3,60,6,10,3,5,1,1630,552,202,16302,5523,2022,505801,505811,700013,"2,460000,6,30000,10,46000",590,5903,65058,,,,
530804,5308,4,80,6,10,3,5,1,1874,635,232,18748,6351,2325,505801,505811,"700013,505823","2,460000,6,30000,10,46000",678,6789,65058,,,,
530805,5308,5,100,6,10,3,5,1,2156,730,267,21560,7304,2674,505801,505811,"700013,505823","2,460000,6,30000,10,46000",780,7807,65058,,,,
530806,5308,6,270,6,10,3,5,1,2479,839,307,24794,8399,3075,505801,505811,"700013,505823,505832","2,460000,6,30000,10,46000",897,8979,65058,,,,
535801,5358,1,30,6,11,3,5,1,1479,501,183,14792,5011,1834,505801,505811,,"2,640000,6,60000,10,64000",535,5357,65058,,,,
535802,5358,2,45,6,11,3,5,1,1701,576,210,17011,5763,2109,505801,505811,700013,"2,640000,6,60000,10,64000",616,6160,65058,,,,
535803,5358,3,60,6,11,3,5,1,1956,662,242,19563,6627,2426,505801,505811,700013,"2,640000,6,60000,10,64000",708,7084,65058,,,,
535804,5358,4,80,6,11,3,5,1,2249,762,279,22497,7621,2790,505801,505811,"700013,505823","2,640000,6,60000,10,64000",814,8147,65058,,,,
535805,5358,5,100,6,11,3,5,1,2587,876,320,25872,8765,3208,505801,505811,"700013,505823","2,640000,6,60000,10,64000",936,9369,65058,,,,
535806,5358,6,300,6,11,3,5,1,2975,1007,369,29753,10079,3690,505801,505811,"700013,505823,505833","2,640000,6,60000,10,64000",1077,10775,65058,,,,
600101,6001,1,30,2,1,3,6,"1,3",206,62,23,2069,625,239,600101,600111,700071,"2,100,6,2,10,1",70,700,66001,"56001,10",,,
600102,6001,2,45,2,1,3,6,"1,3",238,71,27,2380,719,274,600101,600111,"700071,600121","2,100,6,2,10,1",80,805,66001,"56001,10",,,
601101,6011,1,30,3,2,1,6,"1,3",199,88,25,1991,881,258,601101,601111,700071,"2,200,4,5,10,4",84,840,66011,"56011,20",,,
601102,6011,2,45,3,2,1,6,"1,3",229,101,29,2290,1013,296,601101,601111,"700071,700011","2,200,4,5,10,4",96,966,66011,"56011,20",,,
601103,6011,3,60,3,2,1,6,"1,3",263,116,34,2633,1165,341,601101,601111,"700071,700011","2,200,4,5,10,4",111,1110,66011,"56011,20",,,
602101,6021,1,30,4,3,2,6,"1,3",321,84,35,3219,840,354,602101,602111,700071,"2,500,5,10,10,20",100,1008,66021,"56021,30",,,
602102,6021,2,45,4,3,2,6,"1,3",370,96,40,3702,966,407,602101,602111,"700071,700051","2,500,5,10,10,20",115,1159,66021,"56021,30",,,
602103,6021,3,60,4,3,2,6,"1,3",425,111,46,4258,1111,468,602101,602111,"700071,700051","2,500,5,10,10,20",133,1333,66021,"56021,30",,,
602104,6021,4,80,4,3,2,6,"1,3",489,127,53,4896,1277,539,602101,602111,"700071,700051","2,500,5,10,10,20",153,1533,66021,"56021,30",,,
603101,6031,1,30,5,4,3,6,"1,3",357,108,41,3576,1080,413,600102,600112,700071,"2,1000,6,25,10,100",120,1209,66031,"56031,40",134,264,"23,20"
603102,6031,2,45,5,4,3,6,"1,3",411,124,47,4113,1242,475,600102,600112,"700071,600121","2,1000,6,25,10,100",139,1391,66031,"56031,40",134,264,"23,20"
603103,6031,3,60,5,4,3,6,"1,3",473,142,54,4730,1429,546,600102,600112,"700071,600121","2,1000,6,25,10,100",159,1599,66031,"56031,40",134,264,"23,20"
603104,6031,4,80,5,4,3,6,"1,3",543,164,62,5439,1643,628,600102,600112,"700071,600121,700041","2,1000,6,25,10,100",183,1839,66031,"56031,40",134,264,"23,20"
603105,6031,5,100,5,4,3,6,"1,3",625,189,72,6255,1890,722,600102,600112,"700071,600121,700041","2,1000,6,25,10,100",211,2115,66031,"56031,40",134,264,"23,20"
603201,6032,1,30,5,4,1,6,"1,3",286,126,37,2867,1269,371,601102,601112,700071,"2,1000,4,25,10,100",120,1209,66032,"56032,40",114,264,"23,20"
603202,6032,2,45,5,4,1,6,"1,3",329,145,42,3297,1459,427,601102,601112,"700071,700011","2,1000,4,25,10,100",139,1391,66032,"56032,40",114,264,"23,20"
603203,6032,3,60,5,4,1,6,"1,3",379,167,49,3792,1678,491,601102,601112,"700071,700011","2,1000,4,25,10,100",159,1599,66032,"56032,40",114,264,"23,20"
603204,6032,4,80,5,4,1,6,"1,3",436,193,56,4361,1930,565,601102,601112,"700071,700011,700101","2,1000,4,25,10,100",183,1839,66032,"56032,40",114,264,"23,20"
603205,6032,5,100,5,4,1,6,"1,3",501,222,65,5015,2220,650,601102,601112,"700071,700011,700101","2,1000,4,25,10,100",211,2115,66032,"56032,40",114,264,"23,20"
603301,6033,1,30,5,4,2,6,"1,3",386,100,42,3863,1008,425,602102,602112,700071,"2,1000,5,25,10,100",120,1209,66033,"56033,40",124,264,"23,20"
603302,6033,2,45,5,4,2,6,"1,3",444,115,48,4443,1159,489,602102,602112,"700071,700051","2,1000,5,25,10,100",139,1391,66033,"56033,40",124,264,"23,20"
603303,6033,3,60,5,4,2,6,"1,3",510,133,56,5109,1333,562,602102,602112,"700071,700051","2,1000,5,25,10,100",159,1599,66033,"56033,40",124,264,"23,20"
603304,6033,4,80,5,4,2,6,"1,3",587,153,64,5876,1533,646,602102,602112,"700071,700051,700041","2,1000,5,25,10,100",183,1839,66033,"56033,40",124,264,"23,20"
603305,6033,5,100,5,4,2,6,"1,3",675,176,74,6757,1763,743,602102,602112,"700071,700051,700041","2,1000,5,25,10,100",211,2115,66033,"56033,40",124,264,"23,20"
605101,6051,1,30,6,5,3,6,"1,3",493,160,59,4936,1606,591,605101,605111,700071,"2,10000,6,250,10,1000",174,1741,66051,"56051,50",135,265,"23,100"
605102,6051,2,45,6,5,3,6,"1,3",567,184,67,5677,1847,679,605101,605111,"700071,605121","2,10000,6,250,10,1000",200,2003,66051,"56051,50",135,265,"23,100"
605103,6051,3,60,6,5,3,6,"1,3",652,212,78,6528,2124,781,605101,605111,"700071,605121","2,10000,6,250,10,1000",230,2303,66051,"56051,50",135,265,"23,100"
605104,6051,4,80,6,5,3,6,"1,3",750,244,89,7507,2442,899,605101,605111,"700071,605121,605131","2,10000,6,250,10,1000",264,2649,66051,"56051,50",135,265,"23,100"
605105,6051,5,100,6,5,3,6,"1,3",863,280,103,8634,2809,1033,605101,605111,"700071,605121,605131","2,10000,6,250,10,1000",304,3046,66051,"56051,50",135,265,"23,100"
605106,6051,6,120,6,5,3,6,"1,3",992,323,118,9929,3230,1189,605101,605111,"700071,605121,605131,605141","2,10000,6,250,10,1000",350,3503,66051,"56051,50",135,265,"23,100"
610101,6101,1,30,6,6,3,6,"1,3",592,192,70,5923,1927,709,605101,605111,700071,"2,40000,6,1500,10,4000",209,2090,66051,,,,
610102,6101,2,45,6,6,3,6,"1,3",681,221,81,6812,2216,815,605101,605111,"700071,605122","2,40000,6,1500,10,4000",240,2403,66051,,,,
610103,6101,3,60,6,6,3,6,"1,3",783,254,93,7834,2549,938,605101,605111,"700071,605122","2,40000,6,1500,10,4000",276,2764,66051,,,,
610104,6101,4,80,6,6,3,6,"1,3",900,293,107,9009,2931,1078,605101,605111,"700071,605122,605131","2,40000,6,1500,10,4000",317,3178,66051,,,,
610105,6101,5,100,6,6,3,6,"1,3",1036,337,124,10360,3371,1240,605101,605111,"700071,605122,605131","2,40000,6,1500,10,4000",365,3655,66051,,,,
610106,6101,6,150,6,6,3,6,"1,3",1191,387,142,11915,3876,1426,605101,605111,"700071,605122,605131,605141","2,40000,6,1500,10,4000",420,4204,66051,,,,
615101,6151,1,30,6,7,3,6,"1,3",710,231,85,7108,2312,851,605101,605111,700071,"2,100000,6,4000,10,10000",250,2508,66051,,,,
615102,6151,2,45,6,7,3,6,"1,3",817,265,97,8175,2659,978,605101,605111,"700071,605122","2,100000,6,4000,10,10000",288,2884,66051,,,,
615103,6151,3,60,6,7,3,6,"1,3",940,305,112,9401,3058,1125,605101,605111,"700071,605122","2,100000,6,4000,10,10000",331,3317,66051,,,,
615104,6151,4,80,6,7,3,6,"1,3",1081,351,129,10811,3517,1294,605101,605111,"700071,605122,605132","2,100000,6,4000,10,10000",381,3814,66051,,,,
615105,6151,5,100,6,7,3,6,"1,3",1243,404,148,12433,4045,1488,605101,605111,"700071,605122,605132","2,100000,6,4000,10,10000",438,4386,66051,,,,
615106,6151,6,180,6,7,3,6,"1,3",1429,465,171,14298,4652,1712,605101,605111,"700071,605122,605132,605141","2,100000,6,4000,10,10000",504,5044,66051,,,,
620101,6201,1,30,6,8,3,6,"1,3",853,277,102,8530,2775,1021,605101,605111,700071,"2,190000,6,8000,10,19000",300,3009,66051,,,,
620102,6201,2,45,6,8,3,6,"1,3",981,319,117,9810,3191,1174,605101,605111,"700071,605122","2,190000,6,8000,10,19000",346,3461,66051,,,,
620103,6201,3,60,6,8,3,6,"1,3",1128,367,135,11281,3670,1350,605101,605111,"700071,605122","2,190000,6,8000,10,19000",398,3980,66051,,,,
620104,6201,4,80,6,8,3,6,"1,3",1297,422,155,12973,4221,1553,605101,605111,"700071,605122,605132","2,190000,6,8000,10,19000",457,4577,66051,,,,
620105,6201,5,100,6,8,3,6,"1,3",1491,485,178,14919,4854,1786,605101,605111,"700071,605122,605132","2,190000,6,8000,10,19000",526,5264,66051,,,,
620106,6201,6,210,6,8,3,6,"1,3",1715,558,205,17157,5582,2054,605101,605111,"700071,605122,605132,605142","2,190000,6,8000,10,19000",605,6053,66051,,,,
625101,6251,1,30,6,9,3,6,"1,3",1023,333,122,10236,3330,1225,605101,605111,700071,"2,310000,6,16000,10,31000",361,3611,66051,,,,
625102,6251,2,45,6,9,3,6,"1,3",1177,383,140,11772,3830,1409,605101,605111,"700071,605123","2,310000,6,16000,10,31000",415,4153,66051,,,,
625103,6251,3,60,6,9,3,6,"1,3",1353,440,162,13537,4404,1621,605101,605111,"700071,605123","2,310000,6,16000,10,31000",477,4776,66051,,,,
625104,6251,4,80,6,9,3,6,"1,3",1556,506,186,15568,5065,1864,605101,605111,"700071,605123,605132","2,310000,6,16000,10,31000",549,5493,66051,,,,
625105,6251,5,100,6,9,3,6,"1,3",1790,582,214,17903,5825,2144,605101,605111,"700071,605123,605132","2,310000,6,16000,10,31000",631,6317,66051,,,,
625106,6251,6,240,6,9,3,6,"1,3",2058,669,246,20589,6699,2465,605101,605111,"700071,605123,605132,605142","2,310000,6,16000,10,31000",726,7264,66051,,,,
630101,6301,1,30,6,10,3,6,"1,3",1228,399,147,12283,3996,1471,605101,605111,700071,"2,460000,6,30000,10,46000",433,4334,66051,,,,
630102,6301,2,45,6,10,3,6,"1,3",1412,459,169,14126,4596,1691,605101,605111,"700071,605123","2,460000,6,30000,10,46000",498,4984,66051,,,,
630103,6301,3,60,6,10,3,6,"1,3",1624,528,194,16245,5285,1945,605101,605111,"700071,605123","2,460000,6,30000,10,46000",573,5731,66051,,,,
630104,6301,4,80,6,10,3,6,"1,3",1868,607,223,18682,6078,2237,605101,605111,"700071,605123,605133","2,460000,6,30000,10,46000",659,6591,66051,,,,
630105,6301,5,100,6,10,3,6,"1,3",2148,699,257,21484,6990,2572,605101,605111,"700071,605123,605133","2,460000,6,30000,10,46000",758,7580,66051,,,,
630106,6301,6,270,6,10,3,6,"1,3",2470,803,295,24707,8038,2958,605101,605111,"700071,605123,605133,605142","2,460000,6,30000,10,46000",871,8717,66051,,,,
635101,6351,1,30,6,11,3,6,"1,3",1474,479,176,14740,4796,1765,605101,605111,700071,"2,640000,6,60000,10,64000",520,5201,66051,,,,
635102,6351,2,45,6,11,3,6,"1,3",1695,551,203,16951,5515,2030,605101,605111,"700071,605123","2,640000,6,60000,10,64000",598,5981,66051,,,,
635103,6351,3,60,6,11,3,6,"1,3",1949,634,233,19494,6342,2334,605101,605111,"700071,605123","2,640000,6,60000,10,64000",687,6878,66051,,,,
635104,6351,4,80,6,11,3,6,"1,3",2241,729,268,22418,7294,2684,605101,605111,"700071,605123,605133","2,640000,6,60000,10,64000",791,7910,66051,,,,
635105,6351,5,100,6,11,3,6,"1,3",2578,838,308,25781,8388,3087,605101,605111,"700071,605123,605133","2,640000,6,60000,10,64000",909,9096,66051,,,,
635106,6351,6,300,6,11,3,6,"1,3",2964,964,355,29648,9646,3550,605101,605111,"700071,605123,605133,605143","2,640000,6,60000,10,64000",1046,10461,66051,,,,
605201,6052,1,30,6,5,1,6,"2,3",404,183,54,4046,1839,542,605201,605211,700071,"2,10000,4,250,10,1000",174,1741,66052,"56052,50",115,265,"23,100"
605202,6052,2,45,6,5,1,6,"2,3",465,211,62,4653,2115,624,605201,605211,"700071,700061","2,10000,4,250,10,1000",200,2003,66052,"56052,50",115,265,"23,100"
605203,6052,3,60,6,5,1,6,"2,3",535,243,71,5351,2433,717,605201,605211,"700071,700061","2,10000,4,250,10,1000",230,2303,66052,"56052,50",115,265,"23,100"
605204,6052,4,80,6,5,1,6,"2,3",615,279,82,6154,2798,825,605201,605211,"700071,700061,605221","2,10000,4,250,10,1000",264,2649,66052,"56052,50",115,265,"23,100"
605205,6052,5,100,6,5,1,6,"2,3",707,321,94,7077,3218,949,605201,605211,"700071,700061,605221","2,10000,4,250,10,1000",304,3046,66052,"56052,50",115,265,"23,100"
605206,6052,6,120,6,5,1,6,"2,3",813,370,109,8138,3700,1091,605201,605211,"700071,700061,605221,605231","2,10000,4,250,10,1000",350,3503,66052,"56052,50",115,265,"23,100"
610201,6102,1,30,6,6,1,6,"2,3",485,220,65,4855,2207,651,605201,605211,700071,"2,40000,4,1500,10,4000",209,2090,66052,,,,
610202,6102,2,45,6,6,1,6,"2,3",558,253,74,5584,2539,749,605201,605211,"700071,700062","2,40000,4,1500,10,4000",240,2403,66052,,,,
610203,6102,3,60,6,6,1,6,"2,3",642,292,86,6421,2920,861,605201,605211,"700071,700062","2,40000,4,1500,10,4000",276,2764,66052,,,,
610204,6102,4,80,6,6,1,6,"2,3",738,335,99,7384,3358,990,605201,605211,"700071,700062,605221","2,40000,4,1500,10,4000",317,3178,66052,,,,
610205,6102,5,100,6,6,1,6,"2,3",849,386,113,8492,3861,1139,605201,605211,"700071,700062,605221","2,40000,4,1500,10,4000",365,3655,66052,,,,
610206,6102,6,150,6,6,1,6,"2,3",976,444,131,9766,4440,1310,605201,605211,"700071,700062,605221,605231","2,40000,4,1500,10,4000",420,4204,66052,,,,
615201,6152,1,30,6,7,1,6,"2,3",582,264,78,5826,2649,781,605201,605211,700071,"2,100000,4,4000,10,10000",250,2508,66052,,,,
615202,6152,2,45,6,7,1,6,"2,3",670,304,89,6700,3046,898,605201,605211,"700071,700062","2,100000,4,4000,10,10000",288,2884,66052,,,,
615203,6152,3,60,6,7,1,6,"2,3",770,350,103,7706,3504,1033,605201,605211,"700071,700062","2,100000,4,4000,10,10000",331,3317,66052,,,,
615204,6152,4,80,6,7,1,6,"2,3",886,402,118,8861,4029,1188,605201,605211,"700071,700062,605222","2,100000,4,4000,10,10000",381,3814,66052,,,,
615205,6152,5,100,6,7,1,6,"2,3",1019,463,136,10191,4634,1367,605201,605211,"700071,700062,605222","2,100000,4,4000,10,10000",438,4386,66052,,,,
615206,6152,6,180,6,7,1,6,"2,3",1171,532,157,11719,5329,1572,605201,605211,"700071,700062,605222,605231","2,100000,4,4000,10,10000",504,5044,66052,,,,
620201,6202,1,30,6,8,1,6,"2,3",699,317,93,6992,3179,938,605201,605211,700071,"2,190000,4,8000,10,19000",300,3009,66052,,,,
620202,6202,2,45,6,8,1,6,"2,3",804,365,107,8041,3656,1078,605201,605211,"700071,700062","2,190000,4,8000,10,19000",346,3461,66052,,,,
620203,6202,3,60,6,8,1,6,"2,3",924,420,124,9247,4204,1240,605201,605211,"700071,700062","2,190000,4,8000,10,19000",398,3980,66052,,,,
620204,6202,4,80,6,8,1,6,"2,3",1063,483,142,10634,4835,1426,605201,605211,"700071,700062,605222","2,190000,4,8000,10,19000",457,4577,66052,,,,
620205,6202,5,100,6,8,1,6,"2,3",1222,556,164,12229,5560,1640,605201,605211,"700071,700062,605222","2,190000,4,8000,10,19000",526,5264,66052,,,,
620206,6202,6,210,6,8,1,6,"2,3",1406,639,188,14063,6395,1886,605201,605211,"700071,700062,605222,605232","2,190000,4,8000,10,19000",605,6053,66052,,,,
625201,6252,1,30,6,9,1,6,"2,3",839,381,112,8390,3815,1125,605201,605211,700071,"2,310000,4,16000,10,31000",361,3611,66052,,,,
625202,6252,2,45,6,9,1,6,"2,3",964,438,129,9649,4387,1294,605201,605211,"700071,700063","2,310000,4,16000,10,31000",415,4153,66052,,,,
625203,6252,3,60,6,9,1,6,"2,3",1109,504,148,11096,5045,1488,605201,605211,"700071,700063","2,310000,4,16000,10,31000",477,4776,66052,,,,
625204,6252,4,80,6,9,1,6,"2,3",1276,580,171,12761,5802,1711,605201,605211,"700071,700063,605222","2,310000,4,16000,10,31000",549,5493,66052,,,,
625205,6252,5,100,6,9,1,6,"2,3",1467,667,196,14675,6673,1968,605201,605211,"700071,700063,605222","2,310000,4,16000,10,31000",631,6317,66052,,,,
625206,6252,6,240,6,9,1,6,"2,3",1687,767,226,16876,7674,2263,605201,605211,"700071,700063,605222,605232","2,310000,4,16000,10,31000",726,7264,66052,,,,
630201,6302,1,30,6,10,1,6,"2,3",1006,457,135,10068,4578,1350,605201,605211,700071,"2,460000,4,30000,10,46000",433,4334,66052,,,,
630202,6302,2,45,6,10,1,6,"2,3",1157,526,155,11579,5265,1553,605201,605211,"700071,700063","2,460000,4,30000,10,46000",498,4984,66052,,,,
630203,6302,3,60,6,10,1,6,"2,3",1331,605,178,13316,6054,1786,605201,605211,"700071,700063","2,460000,4,30000,10,46000",573,5731,66052,,,,
630204,6302,4,80,6,10,1,6,"2,3",1531,696,205,15313,6963,2054,605201,605211,"700071,700063,605223","2,460000,4,30000,10,46000",659,6591,66052,,,,
630205,6302,5,100,6,10,1,6,"2,3",1761,800,236,17610,8007,2362,605201,605211,"700071,700063,605223","2,460000,4,30000,10,46000",758,7580,66052,,,,
630206,6302,6,270,6,10,1,6,"2,3",2025,920,271,20252,9208,2716,605201,605211,"700071,700063,605223,605232","2,460000,4,30000,10,46000",871,8717,66052,,,,
635201,6352,1,30,6,11,1,6,"2,3",1208,549,162,12082,5494,1620,605201,605211,700071,"2,640000,4,60000,10,64000",520,5201,66052,,,,
635202,6352,2,45,6,11,1,6,"2,3",1389,631,186,13895,6318,1864,605201,605211,"700071,700063","2,640000,4,60000,10,64000",598,5981,66052,,,,
635203,6352,3,60,6,11,1,6,"2,3",1597,726,214,15979,7265,2143,605201,605211,"700071,700063","2,640000,4,60000,10,64000",687,6878,66052,,,,
635204,6352,4,80,6,11,1,6,"2,3",1837,835,246,18376,8355,2465,605201,605211,"700071,700063,605223","2,640000,4,60000,10,64000",791,7910,66052,,,,
635205,6352,5,100,6,11,1,6,"2,3",2113,960,283,21132,9609,2834,605201,605211,"700071,700063,605223","2,640000,4,60000,10,64000",909,9096,66052,,,,
635206,6352,6,300,6,11,1,6,"2,3",2430,1105,326,24302,11050,3260,605201,605211,"700071,700063,605223,605233","2,640000,4,60000,10,64000",1046,10461,66052,,,,
605301,6053,1,30,6,5,2,6,"1,3",588,135,64,5881,1359,640,605301,605311,700071,"2,10000,5,250,10,1000",174,1741,66053,"56053,50",125,265,"23,100"
605302,6053,2,45,6,5,2,6,"1,3",676,156,73,6763,1563,736,605301,605311,"700071,700051","2,10000,5,250,10,1000",200,2003,66053,"56053,50",125,265,"23,100"
605303,6053,3,60,6,5,2,6,"1,3",777,179,84,7778,1798,846,605301,605311,"700071,700051","2,10000,5,250,10,1000",230,2303,66053,"56053,50",125,265,"23,100"
605304,6053,4,80,6,5,2,6,"1,3",894,206,97,8945,2068,973,605301,605311,"700071,700051,700041","2,10000,5,250,10,1000",264,2649,66053,"56053,50",125,265,"23,100"
605305,6053,5,100,6,5,2,6,"1,3",1028,237,111,10286,2378,1119,605301,605311,"700071,700051,700041","2,10000,5,250,10,1000",304,3046,66053,"56053,50",125,265,"23,100"
605306,6053,6,120,6,5,2,6,"1,3",1182,273,128,11829,2735,1287,605301,605311,"700071,700051,700041,605321","2,10000,5,250,10,1000",350,3503,66053,"56053,50",125,265,"23,100"
610301,6103,1,30,6,6,2,6,"1,3",705,163,76,7057,1631,768,605301,605311,700071,"2,40000,5,1500,10,4000",209,2090,66053,,,,
610302,6103,2,45,6,6,2,6,"1,3",811,187,88,8116,1876,883,605301,605311,"700071,700052","2,40000,5,1500,10,4000",240,2403,66053,,,,
610303,6103,3,60,6,6,2,6,"1,3",933,215,101,9333,2158,1016,605301,605311,"700071,700052","2,40000,5,1500,10,4000",276,2764,66053,,,,
610304,6103,4,80,6,6,2,6,"1,3",1073,248,116,10734,2481,1168,605301,605311,"700071,700052,700041","2,40000,5,1500,10,4000",317,3178,66053,,,,
610305,6103,5,100,6,6,2,6,"1,3",1234,285,134,12344,2854,1343,605301,605311,"700071,700052,700041","2,40000,5,1500,10,4000",365,3655,66053,,,,
610306,6103,6,150,6,6,2,6,"1,3",1419,328,154,14195,3282,1545,605301,605311,"700071,700052,700041,605321","2,40000,5,1500,10,4000",420,4204,66053,,,,
615301,6153,1,30,6,7,2,6,"1,3",846,195,92,8469,1958,922,605301,605311,700071,"2,100000,5,4000,10,10000",250,2508,66053,,,,
615302,6153,2,45,6,7,2,6,"1,3",973,225,106,9739,2251,1060,605301,605311,"700071,700052","2,100000,5,4000,10,10000",288,2884,66053,,,,
615303,6153,3,60,6,7,2,6,"1,3",1120,258,121,11200,2589,1219,605301,605311,"700071,700052","2,100000,5,4000,10,10000",331,3317,66053,,,,
615304,6153,4,80,6,7,2,6,"1,3",1288,297,140,12880,2978,1402,605301,605311,"700071,700052,700042","2,100000,5,4000,10,10000",381,3814,66053,,,,
615305,6153,5,100,6,7,2,6,"1,3",1481,342,161,14812,3424,1612,605301,605311,"700071,700052,700042","2,100000,5,4000,10,10000",438,4386,66053,,,,
615306,6153,6,180,6,7,2,6,"1,3",1703,393,185,17034,3938,1854,605301,605311,"700071,700052,700042,605321","2,100000,5,4000,10,10000",504,5044,66053,,,,
620301,6203,1,30,6,8,2,6,"1,3",1016,234,110,10163,2349,1106,605301,605311,700071,"2,190000,5,8000,10,19000",300,3009,66053,,,,
620302,6203,2,45,6,8,2,6,"1,3",1168,270,127,11687,2702,1272,605301,605311,"700071,700052","2,190000,5,8000,10,19000",346,3461,66053,,,,
620303,6203,3,60,6,8,2,6,"1,3",1344,310,146,13440,3107,1463,605301,605311,"700071,700052","2,190000,5,8000,10,19000",398,3980,66053,,,,
620304,6203,4,80,6,8,2,6,"1,3",1545,357,168,15456,3573,1682,605301,605311,"700071,700052,700042","2,190000,5,8000,10,19000",457,4577,66053,,,,
620305,6203,5,100,6,8,2,6,"1,3",1777,410,193,17775,4109,1935,605301,605311,"700071,700052,700042","2,190000,5,8000,10,19000",526,5264,66053,,,,
620306,6203,6,210,6,8,2,6,"1,3",2044,472,222,20441,4726,2225,605301,605311,"700071,700052,700042,605322","2,190000,5,8000,10,19000",605,6053,66053,,,,
625301,6253,1,30,6,9,2,6,"1,3",1219,281,132,12195,2819,1327,605301,605311,700071,"2,310000,5,16000,10,31000",361,3611,66053,,,,
625302,6253,2,45,6,9,2,6,"1,3",1402,324,152,14025,3242,1526,605301,605311,"700071,700053","2,310000,5,16000,10,31000",415,4153,66053,,,,
625303,6253,3,60,6,9,2,6,"1,3",1612,372,175,16129,3729,1755,605301,605311,"700071,700053","2,310000,5,16000,10,31000",477,4776,66053,,,,
625304,6253,4,80,6,9,2,6,"1,3",1854,428,201,18548,4288,2019,605301,605311,"700071,700053,700042","2,310000,5,16000,10,31000",549,5493,66053,,,,
625305,6253,5,100,6,9,2,6,"1,3",2133,493,232,21330,4931,2322,605301,605311,"700071,700053,700042","2,310000,5,16000,10,31000",631,6317,66053,,,,
625306,6253,6,240,6,9,2,6,"1,3",2453,567,267,24530,5671,2670,605301,605311,"700071,700053,700042,605322","2,310000,5,16000,10,31000",726,7264,66053,,,,
630301,6303,1,30,6,10,2,6,"1,3",1463,338,159,14635,3383,1593,605301,605311,700071,"2,460000,5,30000,10,46000",433,4334,66053,,,,
630302,6303,2,45,6,10,2,6,"1,3",1683,389,183,16830,3891,1832,605301,605311,"700071,700053","2,460000,5,30000,10,46000",498,4984,66053,,,,
630303,6303,3,60,6,10,2,6,"1,3",1935,447,210,19354,4474,2107,605301,605311,"700071,700053","2,460000,5,30000,10,46000",573,5731,66053,,,,
630304,6303,4,80,6,10,2,6,"1,3",2225,514,242,22258,5146,2423,605301,605311,"700071,700053,700043","2,460000,5,30000,10,46000",659,6591,66053,,,,
630305,6303,5,100,6,10,2,6,"1,3",2559,591,278,25596,5918,2786,605301,605311,"700071,700053,700043","2,460000,5,30000,10,46000",758,7580,66053,,,,
630306,6303,6,270,6,10,2,6,"1,3",2943,680,320,29436,6805,3204,605301,605311,"700071,700053,700043,605322","2,460000,5,30000,10,46000",871,8717,66053,,,,
635301,6353,1,30,6,11,2,6,"1,3",1756,406,191,17562,4060,1911,605301,605311,700071,"2,640000,5,60000,10,64000",520,5201,66053,,,,
635302,6353,2,45,6,11,2,6,"1,3",2019,466,219,20196,4669,2198,605301,605311,"700071,700053","2,640000,5,60000,10,64000",598,5981,66053,,,,
635303,6353,3,60,6,11,2,6,"1,3",2322,536,252,23225,5369,2528,605301,605311,"700071,700053","2,640000,5,60000,10,64000",687,6878,66053,,,,
