ID,Type,SkillAttr,IsCancelReport,SkillTriggerType,TriggerCondition1,TriggerCondition2,StunDisableAction,IsDelayLastSkill,TriggerRoundMax,TriggerBattleMax,SkillMelee,SkillEnemy,RangeType,SkillTarget,MaxTarget,CertainHit,Effect1Cond1,Effect1Cond2,Effect1,Effect2Cond1,Effect2Cond2,Effect2,Effect3Cond1,Effect3Cond2,Effect3,ComboSKill
901305,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|500,,,,,,,
901306,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|600,,,,,,,
901307,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|700,,,,,,,
901308,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|800,,,,,,,
901309,3,,1,5,,10|1,0,0,0,0,0,1,1,5,1,-1,,,5|20|900,,,,,,,
901401,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|100,,,,,,,
901402,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|200,,,,,,,
901403,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|300,,,,,,,
901404,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|400,,,,,,,
901405,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|500,,,,,,,
901406,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|600,,,,,,,
901407,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|700,,,,,,,
901408,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|800,,,,,,,
901409,3,,1,5,,10|2,0,0,0,0,0,1,1,5,1,-1,,,5|20|900,,,,,,,
901501,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|100,,,,,,,
901502,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|200,,,,,,,
901503,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|300,,,,,,,
901504,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|400,,,,,,,
901505,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|500,,,,,,,
901506,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|600,,,,,,,
901507,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|700,,,,,,,
901508,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|800,,,,,,,
901509,3,,1,5,,10|3,0,0,0,0,0,1,1,5,1,-1,,,5|20|900,,,,,,,
910001,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|595|0,,,3|201|10000|-1500|3,,,,
910002,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|666|0,,,3|201|10000|-1500|3,,,,
910003,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|742|0,,,3|201|10000|-1500|3,,,,
910004,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|819|0,,,3|201|10000|-1500|3,,,,
910005,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|900|0,,,3|201|10000|-1500|3,,,,
910006,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|985|0,,,3|201|10000|-1500|3,,,,
910007,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1071|0,,,3|201|10000|-1500|3,,,,
910008,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1162|0,,,3|201|10000|-1500|3,,,,
910009,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1255|0,,,3|201|10000|-1500|3,,,,
910010,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1350|0,,,3|201|10000|-1500|3,,,,
910011,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1450|0,,,3|201|10000|-1500|3,,,,
910012,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1552|0,,,3|201|10000|-1500|3,,,,
910013,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1660|0,,,3|201|10000|-1500|3,,,,
910014,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1769|0,,,3|201|10000|-1500|3,,,,
910015,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1884|0,,,3|201|10000|-1500|3,,,,
910016,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2003|0,,,3|201|10000|-1500|3,,,,
910017,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2124|0,,,3|201|10000|-1500|3,,,,
910018,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2251|0,,,3|201|10000|-1500|3,,,,
910019,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2379|0,,,3|201|10000|-1500|3,,,,
910020,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2515|0,,,3|201|10000|-1500|3,,,,
910021,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2765|0,,,3|201|10000|-2000|3,,,,
910022,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2917|0,,,3|201|10000|-2000|3,,,,
910023,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3077|0,,,3|201|10000|-2000|3,,,,
910024,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3239|0,,,3|201|10000|-2000|3,,,,
910025,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3408|0,,,3|201|10000|-2000|3,,,,
910026,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3580|0,,,3|201|10000|-2000|3,,,,
910027,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3761|0,,,3|201|10000|-2000|3,,,,
910028,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3944|0,,,3|201|10000|-2000|3,,,,
910029,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4135|0,,,3|201|10000|-2000|3,,,,
910030,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4333|0,,,3|201|10000|-2000|3,,,,
910031,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4535|0,,,3|201|10000|-2000|3,,,,
910032,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4745|0,,,3|201|10000|-2000|3,,,,
910033,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4962|0,,,3|201|10000|-2000|3,,,,
910034,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5183|0,,,3|201|10000|-2000|3,,,,
910035,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5414|0,,,3|201|10000|-2000|3,,,,
910036,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5650|0,,,3|201|10000|-2000|3,,,,
910037,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5893|0,,,3|201|10000|-2000|3,,,,
910038,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6146|0,,,3|201|10000|-2000|3,,,,
910039,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6405|0,,,3|201|10000|-2000|3,,,,
910040,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6672|0,,,3|201|10000|-2000|3,,,,
910041,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6946|0,,,3|201|10000|-2000|3,,,,
910042,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7642|0,,,3|201|10000|-2500|3,,,,
910043,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7954|0,,,3|201|10000|-2500|3,,,,
910044,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8275|0,,,3|201|10000|-2500|3,,,,
910045,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8606|0,,,3|201|10000|-2500|3,,,,
910046,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8947|0,,,3|201|10000|-2500|3,,,,
910047,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9300|0,,,3|201|10000|-2500|3,,,,
910048,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9659|0,,,3|201|10000|-2500|3,,,,
910049,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|10033|0,,,3|201|10000|-2500|3,,,,
910050,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|10417|0,,,3|201|10000|-2500|3,,,,
910051,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|10812|0,,,3|201|10000|-2500|3,,,,
910052,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|11218|0,,,3|201|10000|-2500|3,,,,
910053,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|11637|0,,,3|201|10000|-2500|3,,,,
910054,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|12066|0,,,3|201|10000|-2500|3,,,,
910055,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|12511|0,,,3|201|10000|-2500|3,,,,
910056,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|12966|0,,,3|201|10000|-2500|3,,,,
910057,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|13435|0,,,3|201|10000|-2500|3,,,,
910058,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|13919|0,,,3|201|10000|-2500|3,,,,
910059,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|14414|0,,,3|201|10000|-2500|3,,,,
910060,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|14927|0,,,3|201|10000|-2500|3,,,,
910061,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|15453|0,,,3|201|10000|-2500|3,,,,
910062,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|15994|0,,,3|201|10000|-2500|3,,,,
910063,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|17592|0,,,3|201|10000|-3000|3,,,,
910064,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|18205|0,,,3|201|10000|-3000|3,,,,
910065,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|18834|0,,,3|201|10000|-3000|3,,,,
910066,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|19481|0,,,3|201|10000|-3000|3,,,,
910067,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|20146|0,,,3|201|10000|-3000|3,,,,
910068,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|20832|0,,,3|201|10000|-3000|3,,,,
910069,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|21535|0,,,3|201|10000|-3000|3,,,,
910070,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|22259|0,,,3|201|10000|-3000|3,,,,
910071,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|23003|0,,,3|201|10000|-3000|3,,,,
910072,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|23767|0,,,3|201|10000|-3000|3,,,,
910073,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|24553|0,,,3|201|10000|-3000|3,,,,
910074,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|25361|0,,,3|201|10000|-3000|3,,,,
910075,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|26192|0,,,3|201|10000|-3000|3,,,,
910076,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|27046|0,,,3|201|10000|-3000|3,,,,
910077,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|27925|0,,,3|201|10000|-3000|3,,,,
910078,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|28825|0,,,3|201|10000|-3000|3,,,,
910079,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|29752|0,,,3|201|10000|-3000|3,,,,
910080,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|30704|0,,,3|201|10000|-3000|3,,,,
910081,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|31681|0,,,3|201|10000|-3000|3,,,,
910082,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|32687|0,,,3|201|10000|-3000|3,,,,
910083,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|33721|0,,,3|201|10000|-3000|3,,,,
911001,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|510|0,,,3|4|1500|0|3,,,,
911002,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|571|0,,,3|4|1500|0|3,,,,
911003,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|636|0,,,3|4|1500|0|3,,,,
911004,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|702|0,,,3|4|1500|0|3,,,,
911005,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|771|0,,,3|4|1500|0|3,,,,
911006,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|845|0,,,3|4|1500|0|3,,,,
911007,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|918|0,,,3|4|1500|0|3,,,,
911008,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|996|0,,,3|4|1500|0|3,,,,
911009,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1076|0,,,3|4|1500|0|3,,,,
911010,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1157|0,,,3|4|1500|0|3,,,,
911011,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1243|0,,,3|4|1500|0|3,,,,
911012,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1330|0,,,3|4|1500|0|3,,,,
911013,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1422|0,,,3|4|1500|0|3,,,,
911014,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1517|0,,,3|4|1500|0|3,,,,
911015,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1614|0,,,3|4|1500|0|3,,,,
911016,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1716|0,,,3|4|1500|0|3,,,,
911017,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1821|0,,,3|4|1500|0|3,,,,
911018,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1929|0,,,3|4|1500|0|3,,,,
911019,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2039|0,,,3|4|1500|0|3,,,,
911020,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2156|0,,,3|4|1500|0|3,,,,
911021,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2370|0,,,3|4|2000|0|3,,,,
911022,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2501|0,,,3|4|2000|0|3,,,,
911023,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2638|0,,,3|4|2000|0|3,,,,
911024,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2777|0,,,3|4|2000|0|3,,,,
911025,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2921|0,,,3|4|2000|0|3,,,,
911026,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3068|0,,,3|4|2000|0|3,,,,
911027,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3223|0,,,3|4|2000|0|3,,,,
911028,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3381|0,,,3|4|2000|0|3,,,,
911029,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3544|0,,,3|4|2000|0|3,,,,
911030,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3714|0,,,3|4|2000|0|3,,,,
911031,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3887|0,,,3|4|2000|0|3,,,,
911032,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4067|0,,,3|4|2000|0|3,,,,
911033,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4253|0,,,3|4|2000|0|3,,,,
911034,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4443|0,,,3|4|2000|0|3,,,,
911035,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4641|0,,,3|4|2000|0|3,,,,
911036,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4843|0,,,3|4|2000|0|3,,,,
911037,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5051|0,,,3|4|2000|0|3,,,,
911038,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5268|0,,,3|4|2000|0|3,,,,
911039,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5490|0,,,3|4|2000|0|3,,,,
911040,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5719|0,,,3|4|2000|0|3,,,,
911041,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5954|0,,,3|4|2000|0|3,,,,
911042,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6550|0,,,3|4|2500|0|3,,,,
911043,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6817|0,,,3|4|2500|0|3,,,,
911044,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7093|0,,,3|4|2500|0|3,,,,
911045,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7377|0,,,3|4|2500|0|3,,,,
911046,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7669|0,,,3|4|2500|0|3,,,,
911047,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7971|0,,,3|4|2500|0|3,,,,
911048,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8279|0,,,3|4|2500|0|3,,,,
911049,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8600|0,,,3|4|2500|0|3,,,,
911050,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8929|0,,,3|4|2500|0|3,,,,
911051,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9268|0,,,3|4|2500|0|3,,,,
911052,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9615|0,,,3|4|2500|0|3,,,,
911053,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9974|0,,,3|4|2500|0|3,,,,
911054,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|10342|0,,,3|4|2500|0|3,,,,
911055,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|10724|0,,,3|4|2500|0|3,,,,
911056,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|11114|0,,,3|4|2500|0|3,,,,
911057,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|11516|0,,,3|4|2500|0|3,,,,
911058,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|11930|0,,,3|4|2500|0|3,,,,
911059,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|12355|0,,,3|4|2500|0|3,,,,
911060,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|12794|0,,,3|4|2500|0|3,,,,
911061,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|13245|0,,,3|4|2500|0|3,,,,
911062,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|13709|0,,,3|4|2500|0|3,,,,
911063,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|15079|0,,,3|4|3000|0|3,,,,
911064,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|15604|0,,,3|4|3000|0|3,,,,
911065,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|16143|0,,,3|4|3000|0|3,,,,
911066,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|16698|0,,,3|4|3000|0|3,,,,
911067,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|17268|0,,,3|4|3000|0|3,,,,
911068,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|17856|0,,,3|4|3000|0|3,,,,
911069,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|18459|0,,,3|4|3000|0|3,,,,
911070,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|19079|0,,,3|4|3000|0|3,,,,
911071,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|19716|0,,,3|4|3000|0|3,,,,
911072,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|20372|0,,,3|4|3000|0|3,,,,
911073,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|21046|0,,,3|4|3000|0|3,,,,
911074,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|21738|0,,,3|4|3000|0|3,,,,
911075,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|22451|0,,,3|4|3000|0|3,,,,
911076,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|23182|0,,,3|4|3000|0|3,,,,
911077,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|23935|0,,,3|4|3000|0|3,,,,
911078,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|24707|0,,,3|4|3000|0|3,,,,
911079,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|25501|0,,,3|4|3000|0|3,,,,
911080,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|26318|0,,,3|4|3000|0|3,,,,
911081,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|27155|0,,,3|4|3000|0|3,,,,
911082,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|28017|0,,,3|4|3000|0|3,,,,
911083,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|28903|0,,,3|4|3000|0|3,,,,
912001,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|656|0,,,3|6|1200|0|2,,,,
912002,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|734|0,,,3|6|1200|0|2,,,,
912003,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|818|0,,,3|6|1200|0|2,,,,
912004,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|902|0,,,3|6|1200|0|2,,,,
912005,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|991|0,,,3|6|1200|0|2,,,,
912006,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1086|0,,,3|6|1200|0|2,,,,
912007,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1180|0,,,3|6|1200|0|2,,,,
912008,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1280|0,,,3|6|1200|0|2,,,,
912009,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1383|0,,,3|6|1200|0|2,,,,
912010,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1488|0,,,3|6|1200|0|2,,,,
912011,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1598|0,,,3|6|1200|0|2,,,,
912012,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1711|0,,,3|6|1200|0|2,,,,
912013,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1829|0,,,3|6|1200|0|2,,,,
912014,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|1950|0,,,3|6|1200|0|2,,,,
912015,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2076|0,,,3|6|1200|0|2,,,,
912016,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2207|0,,,3|6|1200|0|2,,,,
912017,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2341|0,,,3|6|1200|0|2,,,,
912018,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2480|0,,,3|6|1200|0|2,,,,
912019,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2622|0,,,3|6|1200|0|2,,,,
912020,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|2772|0,,,3|6|1200|0|2,,,,
912021,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3047|0,,,3|6|1600|0|2,,,,
912022,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3215|0,,,3|6|1600|0|2,,,,
912023,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3391|0,,,3|6|1600|0|2,,,,
912024,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3570|0,,,3|6|1600|0|2,,,,
912025,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3756|0,,,3|6|1600|0|2,,,,
912026,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|3945|0,,,3|6|1600|0|2,,,,
912027,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4145|0,,,3|6|1600|0|2,,,,
912028,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4347|0,,,3|6|1600|0|2,,,,
912029,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4557|0,,,3|6|1600|0|2,,,,
912030,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4775|0,,,3|6|1600|0|2,,,,
912031,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|4998|0,,,3|6|1600|0|2,,,,
912032,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5229|0,,,3|6|1600|0|2,,,,
912033,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5468|0,,,3|6|1600|0|2,,,,
912034,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5712|0,,,3|6|1600|0|2,,,,
912035,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|5967|0,,,3|6|1600|0|2,,,,
912036,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6227|0,,,3|6|1600|0|2,,,,
912037,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6495|0,,,3|6|1600|0|2,,,,
912038,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|6773|0,,,3|6|1600|0|2,,,,
912039,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7059|0,,,3|6|1600|0|2,,,,
912040,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7353|0,,,3|6|1600|0|2,,,,
912041,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|7655|0,,,3|6|1600|0|2,,,,
912042,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8421|0,,,3|6|2000|0|2,,,,
912043,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|8765|0,,,3|6|2000|0|2,,,,
912044,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9120|0,,,3|6|2000|0|2,,,,
912045,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9485|0,,,3|6|2000|0|2,,,,
912046,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|9860|0,,,3|6|2000|0|2,,,,
912047,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|10249|0,,,3|6|2000|0|2,,,,
912048,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|10645|0,,,3|6|2000|0|2,,,,
912049,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|11057|0,,,3|6|2000|0|2,,,,
912050,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|11480|0,,,3|6|2000|0|2,,,,
912051,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|11916|0,,,3|6|2000|0|2,,,,
912052,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|12362|0,,,3|6|2000|0|2,,,,
912053,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|12824|0,,,3|6|2000|0|2,,,,
912054,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|13297|0,,,3|6|2000|0|2,,,,
912055,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|13788|0,,,3|6|2000|0|2,,,,
912056,5,,,,,,1,0,0,0,2,2,7,1,1,0,,,11|14289|0,,,3|6|2000|0|2,,,,
