DropGroupID,DropItemID,Weight,Min,Max
100317,5,227158,3,7
100317,6,185856,3,7
100318,12004,237600,1,1
100318,12008,11880,1,1
100318,13,100000,8,15
100318,15131,1000,1,1
100318,14,30000,2,2
100318,4,206507,3,7
100318,5,227158,3,7
100318,6,185856,3,7
100319,13004,237600,1,1
100319,13008,11880,1,1
100319,13,100000,8,15
100319,15131,1000,1,1
100319,14,30000,2,2
100319,4,206507,3,7
100319,5,227158,3,7
100319,6,185856,3,7
100320,57015,17387,1,1
100320,57005,46366,2,2
100320,10004,59400,1,1
100320,10008,2970,1,1
100320,11004,59400,1,1
100320,11008,2970,1,1
100320,12004,59400,1,1
100320,12008,2970,1,1
100320,13004,59400,1,1
100320,13008,2970,1,1
100320,13,100000,8,15
100320,15141,1000,1,1
100320,14,30000,2,2
100320,4,185256,4,8
100320,5,203782,4,8
100320,6,166730,4,8
100321,10004,241200,1,1
100321,10008,12060,1,1
100321,13,100000,8,15
100321,15141,1000,1,1
100321,14,30000,2,2
100321,4,205247,4,7
100321,5,225772,4,7
100321,6,184722,4,7
100322,11004,241200,1,1
100322,11008,12060,1,1
100322,13,100000,8,15
100322,15141,1000,1,1
100322,14,30000,2,2
100322,4,205247,4,7
100322,5,225772,4,7
100322,6,184722,4,7
100323,12004,241200,1,1
100323,12008,12060,1,1
100323,13,100000,8,15
100323,15141,1000,1,1
100323,14,30000,2,2
100323,4,205247,4,7
100323,5,225772,4,7
100323,6,184722,4,7
100324,13004,241200,1,1
100324,13008,12060,1,1
100324,13,100000,8,15
100324,15141,1000,1,1
100324,14,30000,2,2
100324,4,205247,4,7
100324,5,225772,4,7
100324,6,184722,4,7
100325,57016,17556,1,1
100325,57006,46816,2,2
100325,10004,60300,1,1
100325,10008,3015,1,1
100325,11004,60300,1,1
100325,11008,3015,1,1
100325,12004,60300,1,1
100325,12008,3015,1,1
100325,13004,60300,1,1
100325,13008,3015,1,1
100325,13,100000,8,15
100325,15151,1000,1,1
100325,14,30000,2,2
100325,4,183789,4,8
100325,5,202168,4,8
100325,6,165410,4,8
100326,10004,244800,1,1
100326,10008,12240,1,1
100326,13,100000,8,15
100326,15151,1000,1,1
100326,14,30000,2,2
100326,4,203987,4,7
100326,5,224386,4,7
100326,6,183588,4,7
100327,11004,244800,1,1
100327,11008,12240,1,1
100327,13,100000,8,15
100327,15151,1000,1,1
100327,14,30000,2,2
100327,4,203987,4,7
100327,5,224386,4,7
100327,6,183588,4,7
100328,12004,244800,1,1
100328,12008,12240,1,1
100328,13,100000,8,15
100328,15151,1000,1,1
100328,14,30000,2,2
100328,4,203987,4,7
100328,5,224386,4,7
100328,6,183588,4,7
100329,13004,244800,1,1
100329,13008,12240,1,1
100329,13,100000,8,15
100329,15151,1000,1,1
100329,14,30000,2,2
100329,4,203987,4,7
100329,5,224386,4,7
100329,6,183588,4,7
100330,57011,17725,1,1
100330,57001,47266,2,2
100330,10004,61200,1,1
100330,10008,3060,1,1
100330,11004,61200,1,1
100330,11008,3060,1,1
100330,12004,61200,1,1
100330,12008,3060,1,1
100330,13004,61200,1,1
100330,13008,3060,1,1
100330,13,100000,8,15
100330,15201,200,1,1
100330,14,30000,2,2
100330,4,182590,4,8
100330,5,200849,4,8
100330,6,164331,4,8
100331,10004,248400,1,1
100331,10008,12420,1,1
100331,13,100000,8,16
100331,15201,200,1,1
100331,14,30000,2,2
100331,4,202993,4,7
100331,5,223292,4,7
100331,6,182694,4,7
100332,11004,248400,1,1
100332,11008,12420,1,1
100332,13,100000,8,16
100332,15201,200,1,1
100332,14,30000,2,2
100332,4,202993,4,7
100332,5,223292,4,7
100332,6,182694,4,7
100333,12004,248400,1,1
100333,12008,12420,1,1
100333,13,100000,8,16
100333,15201,200,1,1
100333,14,30000,2,2
100333,4,202993,4,7
100333,5,223292,4,7
100333,6,182694,4,7
100334,13004,248400,1,1
100334,13008,12420,1,1
100334,13,100000,8,16
100334,15201,200,1,1
100334,14,30000,2,2
100334,4,202993,4,7
100334,5,223292,4,7
100334,6,182694,4,7
100335,57012,17893,1,1
100335,57002,47716,2,2
100335,10004,62100,1,1
100335,10008,3105,1,1
100335,11004,62100,1,1
100335,11008,3105,1,1
100335,12004,62100,1,1
100335,12008,3105,1,1
100335,13004,62100,1,1
100335,13008,3105,1,1
100335,13,100000,8,16
100335,15211,200,1,1
100335,14,30000,2,2
100335,4,181124,4,8
100335,5,199236,4,8
100335,6,163012,4,8
100336,10004,252000,1,1
100336,10008,12600,1,1
100336,13,100000,8,16
100336,15211,200,1,1
100336,14,30000,2,2
100336,4,201733,4,7
100336,5,221906,4,7
100336,6,181560,4,7
100337,11004,252000,1,1
100337,11008,12600,1,1
100337,13,100000,8,16
100337,15211,200,1,1
100337,14,30000,2,2
100337,4,201733,4,7
100337,5,221906,4,7
100337,6,181560,4,7
100338,12004,252000,1,1
100338,12008,12600,1,1
100338,13,100000,8,16
100338,15211,200,1,1
100338,14,30000,2,2
100338,4,201733,4,7
100338,5,221906,4,7
100338,6,181560,4,7
100339,13004,252000,1,1
100339,13008,12600,1,1
100339,13,100000,8,16
100339,15211,200,1,1
100339,14,30000,2,2
100339,4,201733,4,7
100339,5,221906,4,7
100339,6,181560,4,7
100340,57013,18062,1,1
100340,57003,48166,2,2
100340,10004,63000,1,1
100340,10008,3150,1,1
100340,11004,63000,1,1
100340,11008,3150,1,1
100340,12004,63000,1,1
100340,12008,3150,1,1
100340,13004,63000,1,1
100340,13008,3150,1,1
100340,13,100000,8,16
100340,15221,200,1,1
100340,14,30000,2,2
100340,4,179657,4,8
100340,5,197623,4,8
100340,6,161691,4,8
100341,10004,255600,1,1
100341,10009,6390,1,1
100341,13,100000,8,16
100341,15221,200,1,1
100341,14,30000,2,2
100341,4,202603,4,7
100341,5,222863,4,7
100341,6,182343,4,7
100342,11004,255600,1,1
100342,11009,6390,1,1
100342,13,100000,8,16
100342,15221,200,1,1
100342,14,30000,2,2
100342,4,202603,4,7
100342,5,222863,4,7
100342,6,182343,4,7
100343,12004,255600,1,1
100343,12009,6390,1,1
100343,13,100000,8,16
100343,15221,200,1,1
100343,14,30000,2,2
100343,4,202603,4,7
100343,5,222863,4,7
100343,6,182343,4,7
100344,13004,255600,1,1
100344,13009,6390,1,1
100344,13,100000,8,16
100344,15221,200,1,1
100344,14,30000,2,2
100344,4,202603,4,7
100344,5,222863,4,7
100344,6,182343,4,7
100345,57014,18231,1,1
100345,57004,48616,2,2
100345,10004,63900,1,1
100345,10009,1598,1,1
100345,11004,63900,1,1
100345,11009,1598,1,1
100345,12004,63900,1,1
100345,12009,1598,1,1
100345,13004,63900,1,1
100345,13009,1598,1,1
100345,13,100000,8,16
100345,15231,200,1,1
100345,14,30000,2,2
100345,4,180320,4,8
100345,5,198352,4,8
100345,6,162288,4,8
100346,10004,259200,1,1
100346,10009,6480,1,1
100346,13,100000,9,16
100346,15231,200,1,1
100346,14,30000,3,3
100346,4,201373,4,8
100346,5,221510,4,8
100346,6,181236,4,8
100347,11004,259200,1,1
100347,11009,6480,1,1
100347,13,100000,9,16
100347,15231,200,1,1
100347,14,30000,3,3
100347,4,201373,4,8
100347,5,221510,4,8
100347,6,181236,4,8
100348,12004,259200,1,1
100348,12009,6480,1,1
100348,13,100000,9,16
100348,15231,200,1,1
100348,14,30000,3,3
100348,4,201373,4,8
100348,5,221510,4,8
100348,6,181236,4,8
100349,13004,259200,1,1
100349,13009,6480,1,1
100349,13,100000,9,16
100349,15231,200,1,1
100349,14,30000,3,3
100349,4,201373,4,8
100349,5,221510,4,8
100349,6,181236,4,8
100350,57015,18400,1,1
100350,57005,49066,2,2
100350,10004,64800,1,1
100350,10009,1620,1,1
100350,11004,64800,1,1
100350,11009,1620,1,1
100350,12004,64800,1,1
100350,12009,1620,1,1
100350,13004,64800,1,1
100350,13009,1620,1,1
100350,13,100000,9,16
100350,15241,200,1,1
100350,14,30000,3,3
100350,4,178885,4,9
100350,5,196774,4,9
100350,6,160997,4,9
100351,10005,131400,1,1
100351,10009,6570,1,1
100351,13,100000,9,17
100351,15241,200,1,1
100351,14,30000,3,3
100351,4,243943,3,6
100351,5,268337,3,6
100351,6,219549,3,6
100352,11005,131400,1,1
100352,11009,6570,1,1
100352,13,100000,9,17
100352,15241,200,1,1
100352,14,30000,3,3
100352,4,243943,3,6
100352,5,268337,3,6
100352,6,219549,3,6
100353,12005,131400,1,1
100353,12009,6570,1,1
100353,13,100000,9,17
100353,15241,200,1,1
100353,14,30000,3,3
100353,4,243943,3,6
100353,5,268337,3,6
100353,6,219549,3,6
100354,13005,131400,1,1
100354,13009,6570,1,1
100354,13,100000,9,17
100354,15241,200,1,1
100354,14,30000,3,3
100354,4,243943,3,6
100354,5,268337,3,6
100354,6,219549,3,6
100355,57016,18568,1,1
100355,57006,49516,2,2
100355,10005,32850,1,1
100355,10009,1642,1,1
100355,11005,32850,1,1
100355,11009,1642,1,1
100355,12005,32850,1,1
100355,12009,1642,1,1
100355,13005,32850,1,1
100355,13009,1642,1,1
100355,13,100000,9,17
100355,15251,200,1,1
100355,14,30000,3,3
100355,4,221249,4,7
100355,5,243374,4,7
100355,6,199124,4,7
100356,10005,133200,1,1
100356,10009,6660,1,1
100356,13,100000,9,17
100356,15251,200,1,1
100356,14,30000,3,3
100356,4,243313,3,6
100356,5,267644,3,6
100356,6,218982,3,6
100357,11005,133200,1,1
100357,11009,6660,1,1
100357,13,100000,9,17
100357,15251,200,1,1
100357,14,30000,3,3
100357,4,243313,3,6
100357,5,267644,3,6
100357,6,218982,3,6
100358,12005,133200,1,1
100358,12009,6660,1,1
100358,13,100000,9,17
100358,15251,200,1,1
100358,14,30000,3,3
100358,4,243313,3,6
100358,5,267644,3,6
100358,6,218982,3,6
100359,13005,133200,1,1
100359,13009,6660,1,1
100359,13,100000,9,17
100359,15251,200,1,1
100359,14,30000,3,3
100359,4,243313,3,6
100359,5,267644,3,6
100359,6,218982,3,6
100360,57011,18737,1,1
100360,57001,49966,2,2
100360,10005,33300,1,1
100360,10009,1665,1,1
100360,11005,33300,1,1
100360,11009,1665,1,1
100360,12005,33300,1,1
100360,12009,1665,1,1
100360,13005,33300,1,1
100360,13009,1665,1,1
100360,13,100000,9,17
100360,15201,200,1,1
100360,14,30000,3,3
100360,4,220412,4,7
100360,5,242453,4,7
100360,6,198371,4,7
100361,10005,135000,1,1
100361,10009,6750,1,1
100361,13,100000,9,17
100361,15201,200,1,1
100361,14,30000,3,3
100361,4,242683,3,6
100361,5,266951,3,6
100361,6,218415,3,6
100362,11005,135000,1,1
100362,11009,6750,1,1
100362,13,100000,9,17
100362,15201,200,1,1
100362,14,30000,3,3
100362,4,242683,3,6
100362,5,266951,3,6
100362,6,218415,3,6
100363,12005,135000,1,1
100363,12009,6750,1,1
100363,13,100000,9,17
100363,15201,200,1,1
100363,14,30000,3,3
100363,4,242683,3,6
100363,5,266951,3,6
100363,6,218415,3,6
100364,13005,135000,1,1
100364,13009,6750,1,1
100364,13,100000,9,17
100364,15201,200,1,1
100364,14,30000,3,3
100364,4,242683,3,6
100364,5,266951,3,6
100364,6,218415,3,6
100365,57012,18906,1,1
100365,57002,50416,2,2
100365,10005,33750,1,1
100365,10009,1687,1,1
100365,11005,33750,1,1
100365,11009,1687,1,1
100365,12005,33750,1,1
100365,12009,1687,1,1
100365,13005,33750,1,1
100365,13009,1687,1,1
100365,13,100000,9,17
100365,15211,200,1,1
100365,14,30000,3,3
100365,4,219577,4,7
100365,5,241535,4,7
100365,6,197619,4,7
100366,10005,136800,1,1
100366,10009,6840,1,1
100366,13,100000,9,17
100366,15211,200,1,1
100366,14,30000,3,3
100366,4,242053,3,7
100366,5,266258,3,7
100366,6,217848,3,7
100367,11005,136800,1,1
100367,11009,6840,1,1
100367,13,100000,9,17
100367,15211,200,1,1
100367,14,30000,3,3
100367,4,242053,3,7
100367,5,266258,3,7
100367,6,217848,3,7
100368,12005,136800,1,1
100368,12009,6840,1,1
100368,13,100000,9,17
100368,15211,200,1,1
100368,14,30000,3,3
100368,4,242053,3,7
100368,5,266258,3,7
100368,6,217848,3,7
100369,13005,136800,1,1
100369,13009,6840,1,1
100369,13,100000,9,17
100369,15211,200,1,1
100369,14,30000,3,3
100369,4,242053,3,7
100369,5,266258,3,7
100369,6,217848,3,7
100370,57013,19075,1,1
100370,57003,50866,2,2
100370,10005,34200,1,1
100370,10009,1710,1,1
100370,11005,34200,1,1
100370,11009,1710,1,1
100370,12005,34200,1,1
100370,12009,1710,1,1
100370,13005,34200,1,1
100370,13009,1710,1,1
100370,13,100000,9,17
100370,15221,200,1,1
100370,14,30000,3,3
100370,4,218740,4,7
100370,5,240614,4,7
100370,6,196866,4,7
100371,10005,138600,1,1
100371,10009,6930,1,1
100371,13,100000,9,18
100371,15221,200,1,1
100371,14,30000,3,3
100371,4,241423,3,7
100371,5,265565,3,7
100371,6,217281,3,7
100372,11005,138600,1,1
100372,11009,6930,1,1
100372,13,100000,9,18
100372,15221,200,1,1
100372,14,30000,3,3
100372,4,241423,3,7
100372,5,265565,3,7
100372,6,217281,3,7
100373,12005,138600,1,1
100373,12009,6930,1,1
100373,13,100000,9,18
100373,15221,200,1,1
100373,14,30000,3,3
100373,4,241423,3,7
100373,5,265565,3,7
100373,6,217281,3,7
100374,13005,138600,1,1
100374,13009,6930,1,1
100374,13,100000,9,18
100374,15221,200,1,1
100374,14,30000,3,3
100374,4,241423,3,7
100374,5,265565,3,7
100374,6,217281,3,7
100375,57014,19243,1,1
100375,57004,51316,2,2
100375,10005,34650,1,1
100375,10009,1732,1,1
100375,11005,34650,1,1
100375,11009,1732,1,1
100375,12005,34650,1,1
100375,12009,1732,1,1
100375,13005,34650,1,1
100375,13009,1732,1,1
100375,13,100000,9,18
100375,15231,200,1,1
100375,14,30000,3,3
100375,4,217904,4,7
100375,5,239694,4,7
100375,6,196114,4,7
100376,10005,140400,1,1
100376,10009,7020,1,1
100376,13,100000,9,18
100376,15231,200,1,1
100376,14,30000,3,3
100376,4,240793,3,7
100376,5,264872,3,7
100376,6,216714,3,7
100377,11005,140400,1,1
100377,11009,7020,1,1
100377,13,100000,9,18
100377,15231,200,1,1
100377,14,30000,3,3
100377,4,240793,3,7
100377,5,264872,3,7
100377,6,216714,3,7
100378,12005,140400,1,1
100378,12009,7020,1,1
100378,13,100000,9,18
100378,15231,200,1,1
100378,14,30000,3,3
100378,4,240793,3,7
100378,5,264872,3,7
100378,6,216714,3,7
100379,13005,140400,1,1
100379,13009,7020,1,1
100379,13,100000,9,18
100379,15231,200,1,1
100379,14,30000,3,3
100379,4,240793,3,7
100379,5,264872,3,7
100379,6,216714,3,7
100380,57015,19412,1,1
100380,57005,51766,2,2
100380,10005,35100,1,1
100380,10009,1755,1,1
100380,11005,35100,1,1
100380,11009,1755,1,1
100380,12005,35100,1,1
100380,12009,1755,1,1
100380,13005,35100,1,1
100380,13009,1755,1,1
100380,13,100000,9,18
100380,15241,200,1,1
100380,14,30000,3,3
100380,4,217067,4,8
100380,5,238774,4,8
100380,6,195360,4,8
100381,10005,142200,1,1
100381,10009,7110,1,1
100381,13,100000,9,18
100381,15241,200,1,1
100381,14,30000,3,3
100381,4,240163,3,7
100381,5,264179,3,7
100381,6,216147,3,7
100382,11005,142200,1,1
100382,11009,7110,1,1
100382,13,100000,9,18
100382,15241,200,1,1
100382,14,30000,3,3
100382,4,240163,3,7
100382,5,264179,3,7
100382,6,216147,3,7
100383,12005,142200,1,1
100383,12009,7110,1,1
100383,13,100000,9,18
100383,15241,200,1,1
100383,14,30000,3,3
100383,4,240163,3,7
100383,5,264179,3,7
100383,6,216147,3,7
100384,13005,142200,1,1
100384,13009,7110,1,1
100384,13,100000,9,18
100384,15241,200,1,1
100384,14,30000,3,3
100384,4,240163,3,7
100384,5,264179,3,7
100384,6,216147,3,7
100385,57016,19581,1,1
100385,57006,52216,2,2
100385,10005,35550,1,1
100385,10009,1778,1,1
100385,11005,35550,1,1
100385,11009,1778,1,1
100385,12005,35550,1,1
100385,12009,1778,1,1
100385,13005,35550,1,1
100385,13009,1778,1,1
100385,13,100000,9,18
100385,15251,200,1,1
100385,14,30000,3,3
100385,4,216230,4,8
100385,5,237853,4,8
100385,6,194607,4,8
100386,10005,144000,1,1
100386,10009,7200,1,1
100386,13,100000,10,18
100386,15251,200,1,1
100386,14,30000,3,3
100386,4,239533,4,7
100386,5,263486,4,7
100386,6,215580,4,7
100387,11005,144000,1,1
100387,11009,7200,1,1
100387,13,100000,10,18
100387,15251,200,1,1
100387,14,30000,3,3
100387,4,239533,4,7
100387,5,263486,4,7
100387,6,215580,4,7
100388,12005,144000,1,1
100388,12009,7200,1,1
100388,13,100000,10,18
100388,15251,200,1,1
100388,14,30000,3,3
100388,4,239533,4,7
100388,5,263486,4,7
100388,6,215580,4,7
100389,13005,144000,1,1
100389,13009,7200,1,1
100389,13,100000,10,18
100389,15251,200,1,1
100389,14,30000,3,3
100389,4,239533,4,7
100389,5,263486,4,7
100389,6,215580,4,7
100390,57011,19749,1,1
100390,57001,52666,2,2
100390,10005,36000,1,1
100390,10009,1800,1,1
100390,11005,36000,1,1
100390,11009,1800,1,1
100390,12005,36000,1,1
100390,12009,1800,1,1
100390,13005,36000,1,1
100390,13009,1800,1,1
100390,13,100000,10,18
100390,15201,200,1,1
100390,14,30000,3,3
100390,4,215395,4,8
100390,5,236935,4,8
100390,6,193856,4,8
105001,9,20000,4,6
105001,3,5000,4,6
105002,9,20000,5,7
105002,3,5000,5,7
105003,9,20000,5,9
105003,3,5000,5,9
105004,9,20000,6,10
105004,3,5000,6,10
105005,9,20000,7,11
105005,3,5000,7,11
105006,9,20000,7,13
105006,3,5000,7,13
105007,9,20000,8,14
105007,3,5000,8,14
105008,9,20000,9,15
105008,3,5000,9,15
105009,9,20000,10,16
105009,3,5000,10,16
105010,9,20000,10,18
105010,3,5000,10,18
115001,1,10000,60000,120000
115001,2,10000,15000,30000
115002,1,10000,80000,160000
115002,2,10000,20000,40000
115003,1,10000,100000,200000
115003,2,10000,25000,50000
115004,1,10000,130000,260000
115004,2,10000,30000,60000
115005,1,10000,150000,300000
115005,2,10000,35000,70000
115006,1,10000,180000,360000
115006,2,10000,45000,90000
115007,1,10000,210000,420000
115007,2,10000,50000,100000
115008,1,10000,240000,480000
115008,2,10000,60000,120000
115009,1,10000,270000,540000
115009,2,10000,65000,130000
115010,1,10000,300000,600000
115010,2,10000,75000,150000
200001,14001,10000,1,1
200001,14002,10000,1,1
200002,14011,10000,1,1
200002,14012,10000,1,1
200003,14021,10000,1,1
200003,14022,10000,1,1
200004,14031,10000,1,1
200004,14032,10000,1,1
200005,14041,10000,1,1
200005,14042,10000,1,1
200005,14043,10000,1,1
200005,14044,10000,1,1
200005,14045,10000,1,1
200005,14046,10000,1,1
200005,14047,10000,1,1
200005,14048,10000,1,1
200005,14049,10000,1,1
200005,14051,10000,1,1
200005,14052,10000,1,1
200005,14053,10000,1,1
200005,14054,10000,1,1
200005,14055,10000,1,1
200005,14056,10000,1,1
200005,14057,10000,1,1
200005,14058,10000,1,1
200005,14059,10000,1,1
200006,14061,10000,1,1
200006,14062,10000,1,1
200006,14063,10000,1,1
200006,14064,10000,1,1
200006,14065,10000,1,1
200006,14066,10000,1,1
200006,14067,10000,1,1
200006,14068,10000,1,1
200006,14069,10000,1,1
200006,14071,10000,1,1
200006,14072,10000,1,1
200006,14073,10000,1,1
200006,14074,10000,1,1
200006,14075,10000,1,1
200006,14076,10000,1,1
200006,14077,10000,1,1
200006,14078,10000,1,1
200006,14079,10000,1,1
200007,14081,10000,1,1
200007,14082,10000,1,1
200007,14083,10000,1,1
200007,14084,10000,1,1
200007,14085,10000,1,1
200007,14086,10000,1,1
200007,14087,10000,1,1
200007,14088,10000,1,1
200007,14089,10000,1,1
200007,14091,10000,1,1
200007,14092,10000,1,1
200007,14093,10000,1,1
200007,14094,10000,1,1
200007,14095,10000,1,1
200007,14096,10000,1,1
200007,14097,10000,1,1
200007,14098,10000,1,1
200007,14099,10000,1,1
200008,14101,10000,1,1
200008,14102,10000,1,1
200008,14103,10000,1,1
200008,14104,10000,1,1
200008,14105,10000,1,1
200008,14106,10000,1,1
200008,14107,10000,1,1
200008,14108,10000,1,1
200008,14109,10000,1,1
200008,14111,10000,1,1
200008,14112,10000,1,1
200008,14113,10000,1,1
200008,14114,10000,1,1
200008,14115,10000,1,1
200008,14116,10000,1,1
200008,14117,10000,1,1
200008,14118,10000,1,1
200008,14119,10000,1,1
200009,14121,10000,1,1
200009,14122,10000,1,1
200009,14123,10000,1,1
200009,14124,10000,1,1
200009,14125,10000,1,1
200009,14126,10000,1,1
200009,14127,10000,1,1
200009,14128,10000,1,1
200009,14129,10000,1,1
200009,14131,10000,1,1
200009,14132,10000,1,1
200009,14133,10000,1,1
200009,14134,10000,1,1
200009,14135,10000,1,1
200009,14136,10000,1,1
200009,14137,10000,1,1
200009,14138,10000,1,1
200009,14139,10000,1,1
200010,14141,10000,1,1
200010,14142,10000,1,1
200010,14143,10000,1,1
200010,14144,10000,1,1
200010,14145,10000,1,1
200010,14146,10000,1,1
200010,14147,10000,1,1
200010,14148,10000,1,1
200010,14149,10000,1,1
200010,14151,10000,1,1
200010,14152,10000,1,1
200010,14153,10000,1,1
200010,14154,10000,1,1
200010,14155,10000,1,1
200010,14156,10000,1,1
200010,14157,10000,1,1
200010,14158,10000,1,1
200010,14159,10000,1,1
200011,14161,10000,1,1
200011,14162,10000,1,1
200011,14163,10000,1,1
200011,14164,10000,1,1
200011,14165,10000,1,1
200011,14166,10000,1,1
200011,14167,10000,1,1
200011,14168,10000,1,1
200011,14169,10000,1,1
200011,14171,10000,1,1
200011,14172,10000,1,1
200011,14173,10000,1,1
200011,14174,10000,1,1
200011,14175,10000,1,1
200011,14176,10000,1,1
200011,14177,10000,1,1
200011,14178,10000,1,1
200011,14179,10000,1,1
200012,14181,10000,1,1
200012,14182,10000,1,1
200012,14183,10000,1,1
200012,14184,10000,1,1
200012,14185,10000,1,1
200012,14186,10000,1,1
200012,14187,10000,1,1
200012,14188,10000,1,1
200012,14189,10000,1,1
200012,14191,10000,1,1
200012,14192,10000,1,1
200012,14193,10000,1,1
200012,14194,10000,1,1
200012,14195,10000,1,1
200012,14196,10000,1,1
200012,14197,10000,1,1
200012,14198,10000,1,1
200012,14199,10000,1,1
200013,14201,10000,1,1
200013,14202,10000,1,1
200013,14203,10000,1,1
200013,14204,10000,1,1
200013,14205,10000,1,1
200013,14206,10000,1,1
200013,14207,10000,1,1
200013,14208,10000,1,1
200013,14209,10000,1,1
200013,14211,10000,1,1
200013,14212,10000,1,1
200013,14213,10000,1,1
200013,14214,10000,1,1
200013,14215,10000,1,1
200013,14216,10000,1,1
200013,14217,10000,1,1
200013,14218,10000,1,1
200013,14219,10000,1,1
200014,14221,10000,1,1
200014,14222,10000,1,1
200014,14223,10000,1,1
200014,14224,10000,1,1
200014,14225,10000,1,1
200014,14226,10000,1,1
200014,14227,10000,1,1
200014,14228,10000,1,1
200014,14229,10000,1,1
200014,14231,10000,1,1
200014,14232,10000,1,1
200014,14233,10000,1,1
200014,14234,10000,1,1
200014,14235,10000,1,1
200014,14236,10000,1,1
200014,14237,10000,1,1
200014,14238,10000,1,1
200014,14239,10000,1,1
200015,14241,10000,1,1
200015,14242,10000,1,1
200015,14243,10000,1,1
200015,14244,10000,1,1
200015,14245,10000,1,1
200015,14246,10000,1,1
200015,14247,10000,1,1
200015,14248,10000,1,1
200015,14249,10000,1,1
200015,14251,10000,1,1
200015,14252,10000,1,1
200015,14253,10000,1,1
200015,14254,10000,1,1
200015,14255,10000,1,1
200015,14256,10000,1,1
200015,14257,10000,1,1
200015,14258,10000,1,1
200015,14259,10000,1,1
210001,3,20000,5,10
210001,4,30000,5,10
210001,5,30000,5,10
210001,6,30000,5,10
210001,13,50000,5,10
300001,1001,100000,1,1
300001,1011,75000,1,1
300001,1021,22500,1,1
300001,1031,3267,1,1
300001,1032,4083,1,1
300001,1033,2450,1,1
300001,1051,33,1,1
300001,1052,41,1,1
300001,1053,25,1,1
300001,1054,33,1,1
300001,1055,31,1,1
300001,1056,12,1,1
300001,2001,125000,1,1
300001,2011,45000,1,1
300001,2021,30000,1,1
300001,2031,4083,1,1
300001,2032,2450,1,1
300001,2033,3267,1,1
300001,2051,41,1,1
300001,2052,25,1,1
300001,2053,33,1,1
300001,2054,41,1,1
300001,2055,25,1,1
300001,2056,10,1,1
300001,2057,20,1,1
300001,2058,25,1,1
300001,3001,75000,1,1
300001,3011,60000,1,1
300001,3021,37500,1,1
300001,3031,2450,1,1
300001,3032,3267,1,1
300001,3033,4083,1,1
300001,3051,25,1,1
300001,3052,33,1,1
300001,3053,41,1,1
300001,3054,25,1,1
300001,3055,33,1,1
300001,3056,12,1,1
300001,3057,25,1,1
300001,4001,100000,1,1
300001,4011,75000,1,1
300001,4021,22500,1,1
300001,4031,3267,1,1
300001,4032,4083,1,1
300001,4033,2450,1,1
300001,4051,33,1,1
300001,4052,41,1,1
300001,4053,25,1,1
300001,4054,33,1,1
300001,4055,31,1,1
300001,4056,12,1,1
300001,5001,125000,1,1
300001,5011,45000,1,1
300001,5021,30000,1,1
300001,5031,4083,1,1
300001,5032,2450,1,1
300001,5033,3267,1,1
300001,5051,41,1,1
300001,5052,25,1,1
300001,5053,33,1,1
300001,5054,41,1,1
300001,5055,25,1,1
300001,5056,16,1,1
300001,6001,75000,1,1
300001,6011,60000,1,1
300001,6021,37500,1,1
300001,6031,2450,1,1
300001,6032,3267,1,1
300001,6033,4083,1,1
300001,6051,25,1,1
300001,6052,33,1,1
300001,6053,41,1,1
300001,6054,25,1,1
300001,6055,33,1,1
300001,6056,20,1,1
300001,6057,25,1,1
300002,1021,37500,1,1
300002,1031,5000,1,1
300002,1032,6250,1,1
300002,1033,3750,1,1
300002,1051,279,1,1
300002,1052,349,1,1
300002,1053,209,1,1
300002,1054,279,1,1
300002,1055,262,1,1
300002,1056,104,1,1
300002,2021,50000,1,1
300002,2031,6250,1,1
300002,2032,3750,1,1
300002,2033,5000,1,1
300002,2051,349,1,1
300002,2052,209,1,1
300002,2053,279,1,1
300002,2054,349,1,1
300002,2055,209,1,1
300002,2056,83,1,1
300002,2057,174,1,1
300002,2058,209,1,1
300002,3021,62500,1,1
300002,3031,3750,1,1
300002,3032,5000,1,1
300002,3033,6250,1,1
300002,3051,209,1,1
300002,3052,279,1,1
300002,3053,349,1,1
300002,3054,209,1,1
300002,3055,279,1,1
300002,3056,104,1,1
300002,3057,209,1,1
300002,4021,37500,1,1
300002,4031,5000,1,1
300002,4032,6250,1,1
300002,4033,3750,1,1
300002,4051,279,1,1
300002,4052,349,1,1
300002,4053,209,1,1
300002,4054,279,1,1
300002,4055,262,1,1
300002,4056,104,1,1
300002,5021,50000,1,1
300002,5031,6250,1,1
300002,5032,3750,1,1
300002,5033,5000,1,1
300002,5051,349,1,1
300002,5052,209,1,1
300002,5053,279,1,1
300002,5054,349,1,1
300002,5055,209,1,1
300002,5056,139,1,1
300002,6021,62500,1,1
300002,6031,3750,1,1
300002,6032,5000,1,1
300002,6033,6250,1,1
300002,6051,209,1,1
300002,6052,279,1,1
300002,6053,349,1,1
300002,6054,209,1,1
300002,6055,279,1,1
300002,6056,174,1,1
300002,6057,209,1,1
300003,1011,25000,1,1
300003,1021,6750,1,1
300003,1031,1333,1,1
300003,1032,1666,1,1
300003,1033,999,1,1
300003,1051,55,1,1
300003,1052,69,1,1
300003,1053,41,1,1
300003,1054,55,1,1
300003,1055,52,1,1
300003,1056,20,1,1
300003,2011,15000,1,1
300003,2021,9000,1,1
300003,2031,1666,1,1
300003,2032,999,1,1
300003,2033,1333,1,1
300003,2051,69,1,1
300003,2052,41,1,1
